berry,main_tree_type,forest_development_class,x,y,year,week_number,Latitude,Longitude,Coordinates
bilberry,pine,plantation,560000,7110000,2020,31,64.1113275814587,28.23164969707805,"64.1113275814587,28.231649697078055"
bilberry,pine,old,430000,6870000,2020,30,61.95601700275535,25.66539897252187,"61.95601700275535,25.66539897252187"
bilberry,pine,old,660000,6970000,2020,31,62.82505113472511,30.14091537248861,"62.825051134725115,30.140915372488614"
bilberry,pine,old,420000,7140000,2020,31,64.37637889103851,25.34193331218433,"64.37637889103851,25.341933312184327"
bilberry,pine,seedling,650000,7130000,2020,29,64.26323043944537,30.09681796774052,"64.26323043944537,30.096817967740524"
bilberry,pine,old,430000,6910000,2020,30,62.31497453942191,25.64950988837686,"62.31497453942191,25.64950988837686"
bilberry,pine,old,520000,7290000,2020,31,65.73103180877922,27.43607399032999,"65.73103180877922,27.43607399032999"
bilberry,pine,old,590000,7190000,2020,31,64.82231406098575,28.89616820964196,"64.82231406098575,28.89616820964196"
bilberry,pine,plantation,230000,6720000,2020,31,60.5251189918398,22.07806897486975,"60.525118991839804,22.078068974869748"
bilberry,spruce,seedling,620000,7010000,2020,31,63.19907222959586,29.38574760913852,"63.19907222959586,29.385747609138516"
bilberry,birch,old,630000,6840000,2020,31,61.67115094411896,29.45597925527323,"61.671150944118956,29.45597925527323"
bilberry,spruce,old,570000,6870000,2020,31,61.95601700275535,28.33460102747813,"61.95601700275535,28.33460102747813"
bilberry,pine,plantation,530000,6990000,2020,31,63.03834587705324,27.59305447971724,"63.03834587705324,27.59305447971724"
bilberry,pine,old,600000,6860000,2020,30,61.85957851211047,28.90067685282549,"61.85957851211047,28.900676852825494"
bilberry,pine,old,440000,6900000,2020,31,62.22697015785495,25.84582614943198,"62.22697015785495,25.84582614943198"
bilberry,pine,plantation,500000,6880000,2020,31,62.05224217088172,27.0,"62.05224217088172,27.0"
bilberry,pine,plantation,540000,7340000,2020,32,66.17769428244003,27.88752145392611,"66.17769428244003,27.88752145392611"
bilberry,pine,old,350000,7070000,2020,31,63.72556016882466,23.96216413339075,"63.725560168824664,23.96216413339075"
bilberry,spruce,plantation,440000,7370000,2020,32,66.44358019442852,25.65452968275375,"66.44358019442852,25.654529682753747"
bilberry,pine,plantation,350000,7060000,2020,32,63.63594169773115,23.97175124306635,"63.63594169773115,23.971751243066347"
bilberry,pine,plantation,390000,6750000,2020,30,60.86994267071796,24.97425009187618,"60.86994267071796,24.974250091876183"
bilberry,pine,old,560000,7340000,2020,32,66.17451645731465,28.33115995234911,"66.17451645731465,28.331159952349108"
bilberry,pine,old,300000,6890000,2020,32,62.08893752024721,23.16877837909663,"62.08893752024721,23.168778379096633"
bilberry,pine,old,630000,7110000,2020,32,64.09210356940436,29.66720172659216,"64.09210356940436,29.667201726592157"
bilberry,pine,old,310000,7040000,2020,32,63.43760058498992,23.19015432328583,"63.437600584989916,23.19015432328583"
bilberry,spruce,old,240000,6870000,2020,30,61.87353963442405,22.05307659104899,"61.87353963442405,22.053076591048992"
bilberry,pine,old,420000,6710000,2020,32,60.51811139408337,25.54280998421112,"60.51811139408337,25.54280998421112"
bilberry,spruce,plantation,380000,7330000,2020,32,66.06774705289152,24.34837655185306,"66.06774705289152,24.348376551853057"
bilberry,spruce,old,460000,6840000,2020,32,61.69108640632705,26.24394190484194,"61.69108640632705,26.243941904841936"
bilberry,pine,old,560000,6860000,2020,32,61.86798143940558,28.14064416721968,"61.867981439405575,28.14064416721968"
bilberry,pine,plantation,430000,7370000,2020,32,66.44148846177487,25.43038049379742,"66.44148846177487,25.430380493797422"
bilberry,mixed,old,430000,7370000,2020,32,66.44148846177487,25.43038049379742,"66.44148846177487,25.430380493797422"
bilberry,mixed,old,430000,7370000,2020,32,66.44148846177487,25.43038049379742,"66.44148846177487,25.430380493797422"
bilberry,spruce,plantation,460000,7370000,2020,32,66.44679869399447,26.10293548839357,"66.44679869399447,26.102935488393566"
bilberry,spruce,plantation,500000,7360000,2020,32,66.35966260771839,27.0,"66.35966260771839,27.0"
bilberry,spruce,plantation,500000,7360000,2020,32,66.35966260771839,27.0,"66.35966260771839,27.0"
bilberry,pine,plantation,400000,7340000,2020,31,66.16435096192211,24.78205150056522,"66.16435096192211,24.782051500565217"
bilberry,mixed,old,420000,7370000,2020,31,66.43907521007641,25.20627551900654,"66.43907521007641,25.20627551900654"
bilberry,spruce,plantation,570000,7240000,2020,33,65.27557679478303,28.49999468772389,"65.27557679478303,28.499994687723895"
bilberry,pine,seedling,580000,7260000,2020,32,65.4526573933773,28.72590104157074,"65.4526573933773,28.725901041570737"
bilberry,birch,plantation,570000,7720000,2020,33,69.57940544236097,28.79788518449983,"69.57940544236097,28.79788518449983"
bilberry,pine,old,340000,6900000,2020,33,62.19766158260127,23.9244681616267,"62.19766158260127,23.924468161626702"
bilberry,pine,old,360000,6690000,2020,30,60.32232286454288,24.46491779750962,"60.322322864542876,24.464917797509617"
bilberry,spruce,plantation,240000,6930000,2020,33,62.41008070941352,21.96455006782173,"62.41008070941352,21.964550067821726"
bilberry,pine,old,430000,6820000,2020,32,61.50729036265463,25.68467073633329,"61.50729036265463,25.684670736333292"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,410000,7520000,2020,33,67.78100702258035,24.8669263307606,"67.78100702258035,24.866926330760602"
bilberry,pine,old,550000,6970000,2020,34,62.8566574297049,27.98233176483569,"62.8566574297049,27.98233176483569"
bilberry,spruce,seedling,500000,7080000,2020,32,63.84731290527094,27.0,"63.84731290527094,27.0"
bilberry,pine,old,570000,7320000,2020,34,65.99308654415161,28.54201365048702,"65.99308654415161,28.542013650487018"
bilberry,pine,old,490000,7150000,2020,32,64.47533347586672,26.79201116459836,"64.47533347586672,26.79201116459836"
bilberry,pine,plantation,620000,7100000,2020,31,64.00605871491565,29.45437074917693,"64.00605871491565,29.454370749176935"
bilberry,pine,old,450000,7130000,2020,34,64.2923647810838,25.96691708466544,"64.2923647810838,25.966917084665436"
bilberry,pine,plantation,490000,7130000,2020,32,64.29586376491736,26.79336393895392,"64.29586376491736,26.793363938953917"
bilberry,mixed,old,650000,6930000,2020,36,62.47072901344501,29.90953128425131,"62.47072901344501,29.90953128425131"
bilberry,pine,plantation,290000,6930000,2020,36,62.44165992217434,22.92965386387463,"62.44165992217434,22.92965386387463"
bilberry,pine,old,460000,6730000,2020,36,60.70362894165493,26.26724143570159,"60.70362894165493,26.267241435701592"
bilberry,pine,old,600000,6860000,2020,29,61.85957851211047,28.90067685282549,"61.85957851211047,28.900676852825494"
bilberry,pine,plantation,470000,6920000,2020,29,62.41008405966615,26.4194082977983,"62.41008405966615,26.4194082977983"
bilberry,pine,plantation,530000,6790000,2020,33,61.24315646359449,27.55895638510091,"61.24315646359449,27.55895638510091"
bilberry,pine,old,550000,6970000,2020,34,62.8566574297049,27.98233176483569,"62.8566574297049,27.98233176483569"
lingonberry,pine,old,570000,7320000,2020,39,65.99308654415161,28.54201365048702,"65.99308654415161,28.542013650487018"
lingonberry,pine,plantation,530000,6780000,2020,39,61.15338431100078,27.55736815100883,"61.15338431100078,27.557368151008834"
lingonberry,pine,seedling,370000,7330000,2020,41,66.06379573866268,24.12773455010225,"66.06379573866268,24.127734550102247"
lingonberry,spruce,old,400000,6810000,2020,34,61.41096894323828,25.12665719775865,"61.41096894323828,25.126657197758647"
lingonberry,pine,plantation,390000,6750000,2020,31,60.86994267071796,24.97425009187618,"60.86994267071796,24.974250091876183"
lingonberry,pine,plantation,550000,6860000,2020,33,61.86942603419131,27.95057091804935,"61.86942603419131,27.950570918049355"
lingonberry,pine,plantation,550000,6860000,2020,33,61.86942603419131,27.95057091804935,"61.86942603419131,27.950570918049355"
lingonberry,pine,old,430000,6820000,2020,33,61.50729036265463,25.68467073633329,"61.50729036265463,25.684670736333292"
lingonberry,pine,old,560000,6860000,2020,33,61.86798143940558,28.14064416721968,"61.867981439405575,28.14064416721968"
lingonberry,pine,clearing,440000,7370000,2020,34,66.44358019442852,25.65452968275375,"66.44358019442852,25.654529682753747"
lingonberry,pine,old,410000,7040000,2020,34,63.47694058879721,25.19347674995947,"63.476940588797206,25.193476749959466"
lingonberry,pine,plantation,240000,6720000,2020,34,60.53170202340684,22.25961796802678,"60.53170202340684,22.25961796802678"
lingonberry,pine,plantation,530000,7130000,2020,34,64.29469736885152,27.61988870289101,"64.29469736885152,27.61988870289101"
lingonberry,pine,old,420000,7140000,2020,34,64.37637889103851,25.34193331218433,"64.37637889103851,25.341933312184327"
lingonberry,pine,plantation,600000,7050000,2020,34,63.56395967031785,29.01341867019809,"63.56395967031785,29.013418670198092"
lingonberry,pine,old,420000,6710000,2020,34,60.51811139408337,25.54280998421112,"60.51811139408337,25.54280998421112"
lingonberry,spruce,seedling,560000,7250000,2020,34,65.36725928464682,28.29016499869769,"65.36725928464682,28.29016499869769"
lingonberry,spruce,old,480000,7030000,2020,33,63.39802750353635,26.59969124978069,"63.398027503536355,26.599691249780687"
lingonberry,pine,plantation,570000,7340000,2020,34,66.17245115382819,28.55292728037216,"66.17245115382819,28.552927280372156"
lingonberry,pine,old,640000,7080000,2020,35,63.81931583038386,29.84463725202124,"63.819315830383864,29.84463725202124"
lingonberry,spruce,seedling,500000,7080000,2020,33,63.84731290527094,27.0,"63.84731290527094,27.0"
lingonberry,pine,old,600000,6860000,2020,33,61.85957851211047,28.90067685282549,"61.85957851211047,28.900676852825494"
lingonberry,pine,seedling,580000,7260000,2020,35,65.4526573933773,28.72590104157074,"65.4526573933773,28.725901041570737"
lingonberry,pine,plantation,620000,7100000,2020,33,64.00605871491565,29.45437074917693,"64.00605871491565,29.454370749176935"
lingonberry,pine,old,430000,6910000,2020,35,62.31497453942191,25.64950988837686,"62.31497453942191,25.64950988837686"
lingonberry,pine,plantation,390000,6730000,2020,35,60.69049026191773,24.98554835955919,"60.69049026191773,24.98554835955919"
lingonberry,spruce,seedling,340000,6800000,2020,35,61.30122674546548,24.01268664399914,"61.301226745465485,24.012686643999135"
lingonberry,pine,seedling,650000,7130000,2020,35,64.26323043944537,30.09681796774052,"64.26323043944537,30.096817967740524"
lingonberry,pine,old,510000,6810000,2020,36,61.42372846636539,27.18739283992106,"61.42372846636539,27.187392839921063"
lingonberry,pine,plantation,240000,6930000,2020,35,62.41008070941352,21.96455006782173,"62.41008070941352,21.964550067821726"
lingonberry,pine,plantation,620000,7010000,2020,36,63.19907222959586,29.38574760913852,"63.19907222959586,29.385747609138516"
lingonberry,pine,old,450000,7130000,2020,36,64.2923647810838,25.96691708466544,"64.2923647810838,25.966917084665436"
lingonberry,pine,old,270000,6710000,2020,36,60.46042571829598,22.81633281722572,"60.46042571829598,22.81633281722572"
lingonberry,pine,plantation,340000,6860000,2020,36,61.83911059831635,23.96046232788932,"61.83911059831635,23.960462327889317"
lingonberry,pine,old,280000,6660000,2020,36,60.01813513825719,23.05204571070333,"60.018135138257186,23.052045710703325"
lingonberry,pine,plantation,480000,7150000,2020,35,64.47489255508702,26.58402730238922,"64.47489255508702,26.58402730238922"
lingonberry,pine,plantation,570000,6870000,2020,36,61.95601700275535,28.33460102747813,"61.95601700275535,28.33460102747813"
lingonberry,pine,old,250000,6800000,2020,36,61.25395776353515,22.33770420290147,"61.253957763535155,22.337704202901467"
lingonberry,pine,old,590000,7190000,2020,34,64.82231406098575,28.89616820964196,"64.82231406098575,28.89616820964196"
lingonberry,pine,plantation,430000,7020000,2020,37,63.30199940059413,25.60350873283314,"63.30199940059413,25.603508732833145"
lingonberry,spruce,old,440000,7060000,2020,36,63.66272145965444,25.78784554414271,"63.66272145965444,25.787845544142705"
lingonberry,pine,seedling,320000,7040000,2020,37,63.44279468823597,23.39018189434935,"63.44279468823597,23.390181894349354"
lingonberry,spruce,plantation,430000,6870000,2020,37,61.95601700275535,25.66539897252187,"61.95601700275535,25.66539897252187"
lingonberry,pine,old,460000,6730000,2020,37,60.70362894165493,26.26724143570159,"60.70362894165493,26.267241435701592"
lingonberry,pine,old,310000,7040000,2020,37,63.43760058498992,23.19015432328583,"63.437600584989916,23.19015432328583"
lingonberry,spruce,old,450000,6760000,2020,37,60.97181150018109,26.07634075546032,"60.97181150018109,26.076340755460322"
lingonberry,pine,clearing,660000,6970000,2020,37,62.82505113472511,30.14091537248861,"62.825051134725115,30.140915372488614"
lingonberry,pine,old,600000,6860000,2020,34,61.85957851211047,28.90067685282549,"61.85957851211047,28.900676852825494"
lingonberry,pine,plantation,350000,7060000,2020,37,63.63594169773115,23.97175124306635,"63.63594169773115,23.971751243066347"
lingonberry,pine,plantation,470000,6920000,2020,36,62.41008405966615,26.4194082977983,"62.41008405966615,26.4194082977983"
lingonberry,pine,old,510000,6810000,2020,38,61.42372846636539,27.18739283992106,"61.42372846636539,27.187392839921063"
lingonberry,pine,old,560000,7280000,2020,38,65.63635603280639,28.3035179422745,"65.63635603280639,28.303517942274496"
lingonberry,pine,old,300000,6890000,2020,37,62.08893752024721,23.16877837909663,"62.08893752024721,23.168778379096633"
lingonberry,pine,plantation,400000,7320000,2020,37,65.98505421433683,24.79763089779469,"65.98505421433683,24.797630897794686"
lingonberry,pine,plantation,570000,7410000,2020,37,66.80018695321921,28.59249727980589,"66.80018695321921,28.59249727980589"
lingonberry,mixed,old,650000,6930000,2020,33,62.47072901344501,29.90953128425131,"62.47072901344501,29.90953128425131"
lingonberry,pine,old,570000,7720000,2020,38,69.57940544236097,28.79788518449983,"69.57940544236097,28.79788518449983"
lingonberry,pine,plantation,370000,7450000,2020,38,67.13889152714616,24.00044236130488,"67.13889152714616,24.00044236130488"
lingonberry,spruce,seedling,570000,7240000,2020,37,65.27557679478303,28.49999468772389,"65.27557679478303,28.499994687723895"
lingonberry,pine,old,240000,6870000,2020,36,61.87353963442405,22.05307659104899,"61.87353963442405,22.053076591048992"
lingonberry,pine,plantation,410000,7070000,2020,38,63.74604073601034,25.17631170817147,"63.746040736010336,25.176311708171472"
lingonberry,pine,old,340000,6900000,2020,39,62.19766158260127,23.9244681616267,"62.19766158260127,23.924468161626702"
lingonberry,pine,plantation,550000,6980000,2020,39,62.94639830650993,27.98533934555251,"62.946398306509934,27.985339345552514"
lingonberry,spruce,seedling,220000,6840000,2020,38,61.5912107854403,21.72062212194233,"61.5912107854403,21.720622121942327"
lingonberry,pine,old,490000,7150000,2020,36,64.47533347586672,26.79201116459836,"64.47533347586672,26.79201116459836"
cloudberry,pine,clearing,580000,7260000,2020,30,65.4526573933773,28.72590104157074,"65.4526573933773,28.725901041570737"
cloudberry,swamp,clearing,510000,7240000,2020,28,65.2828926833805,27.21432873491355,"65.2828926833805,27.214328734913547"
cloudberry,pine,plantation,440000,7040000,2020,29,63.48327023646621,25.7954514894865,"63.48327023646621,25.7954514894865"
cloudberry,pine,clearing,410000,7040000,2020,29,63.47694058879721,25.19347674995947,"63.476940588797206,25.193476749959466"
cloudberry,pine,seedling,560000,7140000,2020,29,64.38047626843887,28.24368771787798,"64.38047626843887,28.243687717877982"
cloudberry,pine,clearing,480000,7290000,2020,29,65.73103180877922,26.56392600967001,"65.73103180877922,26.56392600967001"
cloudberry,pine,plantation,560000,7270000,2020,29,65.54665834435944,28.29903317642823,"65.54665834435944,28.29903317642823"
cloudberry,spruce,clearing,590000,7440000,2020,29,67.06389218105015,29.06985106026407,"67.06389218105015,29.069851060264075"
cloudberry,pine,clearing,510000,7320000,2020,29,66.00064945186834,27.22033547249233,"66.00064945186834,27.220335472492327"
cloudberry,pine,clearing,400000,7080000,2020,29,63.83302381225577,24.96737775422565,"63.833023812255774,24.96737775422565"
cloudberry,swamp,clearing,640000,7080000,2020,29,63.81931583038386,29.84463725202124,"63.819315830383864,29.84463725202124"
cloudberry,pine,clearing,440000,7420000,2020,30,66.89199544632385,25.62991485760232,"66.89199544632385,25.629914857602323"
cloudberry,swamp,clearing,510000,7320000,2020,30,66.00064945186834,27.22033547249233,"66.00064945186834,27.220335472492327"
cloudberry,pine,clearing,440000,7370000,2020,30,66.44358019442852,25.65452968275375,"66.44358019442852,25.654529682753747"
cloudberry,pine,clearing,560000,7280000,2020,30,65.63635603280639,28.3035179422745,"65.63635603280639,28.303517942274496"
cloudberry,pine,clearing,570000,7270000,2020,30,65.54465258036804,28.51545297198923,"65.54465258036804,28.51545297198923"
cloudberry,pine,clearing,550000,7270000,2020,30,65.5483556910314,28.08257947419481,"65.5483556910314,28.082579474194805"
cloudberry,pine,clearing,580000,7260000,2020,30,65.4526573933773,28.72590104157074,"65.4526573933773,28.725901041570737"
cloudberry,birch,seedling,490000,7320000,2020,30,66.00064945186834,26.77966452750767,"66.00064945186834,26.779664527507673"
cloudberry,pine,old,660000,6970000,2020,30,62.82505113472511,30.14091537248861,"62.825051134725115,30.140915372488614"
cloudberry,pine,clearing,400000,7320000,2020,30,65.98505421433683,24.79763089779469,"65.98505421433683,24.797630897794686"
cloudberry,pine,old,400000,7320000,2020,30,65.98505421433683,24.79763089779469,"65.98505421433683,24.797630897794686"
cloudberry,pine,clearing,570000,7410000,2020,30,66.80018695321921,28.59249727980589,"66.80018695321921,28.59249727980589"
cloudberry,pine,clearing,560000,7270000,2020,30,65.54665834435944,28.29903317642823,"65.54665834435944,28.29903317642823"
cloudberry,pine,seedling,550000,7370000,2020,30,66.44535030179529,28.1212832161711,"66.44535030179529,28.121283216171097"
cloudberry,pine,clearing,580000,7260000,2020,30,65.4526573933773,28.72590104157074,"65.4526573933773,28.725901041570737"
cloudberry,pine,old,570000,7200000,2020,30,64.91679107238355,28.47991761865726,"64.91679107238355,28.47991761865726"
cloudberry,pine,seedling,380000,7450000,2020,31,67.14305089644043,24.23083163842139,"67.14305089644043,24.23083163842139"
cloudberry,pine,plantation,600000,7050000,2020,30,63.56395967031785,29.01341867019809,"63.56395967031785,29.013418670198092"
cloudberry,pine,clearing,360000,7050000,2020,29,63.55041203610168,24.18221667408035,"63.550412036101676,24.182216674080355"
cloudberry,pine,plantation,380000,7330000,2020,31,66.06774705289152,24.34837655185306,"66.06774705289152,24.348376551853057"
cloudberry,pine,plantation,570000,7340000,2020,32,66.17245115382819,28.55292728037216,"66.17245115382819,28.552927280372156"
cloudberry,swamp,clearing,570000,7720000,2020,32,69.57940544236097,28.79788518449983,"69.57940544236097,28.79788518449983"
cloudberry,pine,clearing,470000,7150000,2020,30,64.47415770882945,26.37605338583101,"64.47415770882945,26.376053385831007"
cloudberry,pine,clearing,580000,7230000,2020,32,65.18360599021689,28.70837067647486,"65.18360599021689,28.70837067647486"
cloudberry,pine,old,500000,7080000,2020,30,63.84731290527094,27.0,"63.84731290527094,27.0"
cloudberry,pine,clearing,580000,7320000,2020,33,65.99072374551635,28.76218185740364,"65.99072374551635,28.762181857403643"
